date,w_long,w_short,ew_long,ew_short,ew_mkt_neutral,vw_long,vw_short,vw_mkt_neutral,sp500
1992-04-01,3.0,2.9441698011395494,-0.013971943671349437,0.029323403389425948,0.04441724771173267,-0.004614857544068487,-0.009703244553524237,-0.04241257221976333,0.0141
1992-05-01,3.0,3.1129396200263786,0.00045741770882159474,-0.020059190000174566,-0.06107079417071556,0.004812985219874321,-0.006363617584464038,-0.005370601645751703,0.0058000000000000005
1992-06-01,3.0,3.117385357620671,-0.03872093706508167,0.01931192552234279,-0.05596009734443268,-0.046206906175662456,0.0021825493075766766,-0.13181687127326272,-0.0201
1992-07-01,3.0,3.6463090529618865,0.04712409635540098,-0.04711088379845023,-0.03040855302112161,0.05896237821906327,-0.02958907156585658,0.06899623513786982,0.0409
1992-08-01,3.0,3.325892278084347,-0.011584974508732557,0.03296399502403801,0.07487977297906119,-0.011432152819790604,0.044364220573431215,0.11325416016903378,-0.021199999999999997
1992-09-01,3.0,3.254127379882923,0.014893689167220146,-0.012538709764485248,0.003878508748643636,-0.00611283564573305,-0.019687170141102554,-0.08240306632577452,0.014499999999999999
1992-10-01,3.0,3.2737191891505257,0.05418448182288557,-0.012814048971049487,0.12060384746141746,0.022476882977677002,0.001566746353942268,0.07255973653646343,0.0125
1992-11-01,3.0,3.567019265887851,0.06981683818856255,-0.05640558350365609,0.008250711504500408,0.05011095368532938,-0.06575124659389904,-0.08420310230059266,0.0437
1992-12-01,3.0,3.277009464800111,0.007072085796389729,-0.031042766829486937,-0.08051118332464244,-0.017702419633003574,-0.03613169980565133,-0.17151118114144642,0.0181
1993-01-01,3.0,3.199144688067782,-0.0027754064515465872,-0.003134721780079417,-0.01835464788595121,-0.03139584371301518,-0.006195025381543065,-0.11400631368085412,0.011600000000000001
1993-02-01,3.0,3.458179398484308,-0.046607993024517784,0.006500110860506538,-0.11734542960788552,-0.05876616800259858,0.011466065903654787,-0.1366467911181134,0.0034000000000000002
