date,ew_long,ew_short,ew_130_30,vw_long,vw_short,vw_130_30,sp500
1980-06-01,0.023167720973273093,-0.05066555646044435,0.014918370327121719,0.03240346833833634,-0.04144741888537703,0.02969028317422414,0.0358
1980-07-01,0.06700723414542153,-0.06848052368033677,0.06656524728494698,0.06718595992165381,-0.037974209570718835,0.0759494850269343,0.07039999999999999
1980-08-01,0.009307000661249627,-0.024486250378079905,0.004753225746200544,0.004661429977316895,-0.029868130915017617,-0.0029005803039933217,0.0239
1980-09-01,0.010893920265593902,-0.02177289675087913,0.007630227320008335,0.012616527169491668,-0.013481397476297828,0.01235706607744982,0.0294
1980-10-01,0.0006623220816254616,-0.02039954631822184,-0.005258845189353451,0.026364359014048135,-0.015867736183225917,0.0295133458632948,0.0199
1980-11-01,0.05331482566808435,-0.06874068534078519,0.0486870677662741,0.11670851997209054,-0.07104508077221208,0.13040755173205407,0.1056
1980-12-01,-0.008310070099803259,0.01588797563516725,-0.006036698439194062,-0.04139349318056174,0.027791637653011892,-0.0454740498388267,-0.0315
1981-01-01,-0.010022500737104565,0.028094142945483326,-0.004601008074590936,-0.0490862652758237,0.01743257386637384,-0.05858237269865866,-0.0402
1981-02-01,0.026076936583825844,-0.017085098870309817,0.028774487897880657,0.013803576384499847,-0.013852881197048523,0.013788784940735245,0.016800000000000002
1981-03-01,0.05626930422577247,-0.07792868932580298,0.04977148869576331,0.013594259147118043,-0.05654414938843551,0.0007092920747228046,0.0487
1981-04-01,0.015498943150741979,0.003729618014767766,0.021267511500394902,0.010237576390001873,0.015014667378274666,0.017813249520484836,-0.0108
1981-05-01,0.01835100200652069,-0.021036164750815562,0.017545453183232227,0.009762381254699644,-0.012472777187579349,0.008949262474835733,0.012799999999999999
1981-06-01,-0.014811628712153043,0.013416446705377894,-0.015230183314185589,-0.010423885492702987,0.01042463081425953,-0.010423661896236024,-0.009899999999999996
1981-07-01,-0.023729625404812396,-0.006911638034507632,-0.03292200443660841,-0.004910241889196125,-0.0071612837330842635,-0.008531699575880241,-0.0031000000000000003
1981-08-01,-0.04130146002494975,0.06948267441832137,-0.032847095706938265,-0.032721456178291475,0.07243531397110715,-0.020807298840446773,-0.0574
1981-09-01,-0.036259318377185414,0.07186264490081491,-0.025578320420096567,-0.024087093672260067,0.07618638169800027,-0.00845730726453801,-0.05960000000000001
1981-10-01,0.059275426468811926,-0.07625509047880769,0.05418152726581321,0.043299252583229426,-0.05782024636040107,0.038942954450077935,0.0613
1981-11-01,0.041230416842451205,-0.04080736036601443,0.04135733378538224,0.04614553865212749,-0.03688050471481929,0.04892504883331995,0.044700000000000004
1981-12-01,-0.027537213268176142,0.027035124616735837,-0.027687839863608232,-0.024976542020067865,0.027585192354918943,-0.024193946919612543,-0.0276
1982-01-01,-0.009513458090368658,0.04988164418376982,0.0025969977376516917,0.0017686594511553443,0.026168340799145852,0.010149759526245703,-0.024300000000000002
1982-02-01,-0.012808007192892991,0.06145207168485381,0.001785212154695251,-0.02263289099401088,0.0643138945962968,-0.010128589913325107,-0.049400000000000006
1982-03-01,-3.893729726954991e-05,0.016051726795368544,0.004764899552160148,-0.012310895991484744,-0.0030114670791704,-0.016907604912681288,-0.008400000000000001
1982-04-01,0.05214106251019984,-0.0510094208130613,0.0524805550193414,0.028129343181264522,-0.05576485974748056,0.019838688211399714,0.0437
1982-05-01,-0.019428061188331673,0.04049707412288742,-0.013107357307964949,-0.0070872614436229605,0.02420473935371737,-0.0019520180705946385,-0.028700000000000003
1982-06-01,-0.0002990321615167583,0.018676154832600763,0.005214104639808443,-0.017701515952326056,0.015229547724474178,-0.018443106420681622,-0.021200000000000004
1982-07-01,-0.008603085919748992,0.049800793395843354,0.0037562263230793164,-0.0024485165115588825,0.05017094431334768,0.011868211828977756,-0.0215
1982-08-01,0.12614231286194139,-0.14130937822016054,0.12159219325447564,0.12122644810146677,-0.14494356207213663,0.11411131391026581,0.1191
1982-09-01,0.018666842663978143,-0.011122638893950926,0.02093010379498631,0.007458661721402196,-0.011954570566375337,0.006109889067910254,0.0183
1982-10-01,0.11701941086910665,-0.12224017106927931,0.11545318280905487,0.08936074416409572,-0.13896384132813022,0.07447981501488536,0.1183
1982-11-01,0.05716585098262116,-0.049230058298550775,0.05954658878784229,0.04827352767090237,-0.05118798633617006,0.04739919007132207,0.053099999999999994
1982-12-01,0.00452551878498573,-0.015099887331164977,0.0013532082211319572,0.03343077094810994,-0.008527462010493312,0.04090176362939493,0.012300000000000002
1983-01-01,0.017103769262321294,-0.03782179314410314,0.010888362097786743,0.026238835640299333,-0.03273094950904732,0.024291201479674937,0.042800000000000005
1983-02-01,0.043650744281573374,-0.035106641946110836,0.046213974982212136,0.024811062334249324,-0.048215247847154426,0.017789806680377798,0.0321
1983-03-01,0.0405784959724287,-0.04251493955564097,0.03999756289746502,0.033936520944930264,-0.04319288784377617,0.03115961087527649,0.0344
1983-04-01,0.06700056665868033,-0.07394357012351975,0.0649176656192285,0.08228293234412529,-0.0823923742828915,0.08225009976249542,0.0736
1983-05-01,0.006206756759415932,-0.045249576741509666,-0.005506089235212189,-0.014944571174524537,-0.026606361689858665,-0.0274098510338395,0.012
1983-06-01,0.03535476320570237,-0.030162286914701603,0.0369125060930026,0.033252884401610915,-0.03814732433161273,0.03178455242261038,0.037399999999999996
1983-07-01,-0.027183166821487248,0.04065976063720882,-0.023140188676770777,-0.021533171471813876,0.041287908604396094,-0.015606750332039213,-0.03319999999999999
1983-08-01,-0.009989468970452435,-0.00945112506087753,-0.015821647179851427,0.011154697245696083,0.0074175445187394645,0.01672636977502675,0.0026
1983-09-01,0.018815723933089015,-0.009170013791146247,0.021709436975671847,0.014386913780510345,-0.009295004954109131,0.01591448642843071,0.0167
1983-10-01,-0.005661533018574119,0.03391414061537944,0.002814249260467477,0.003474603904350114,0.014984884313202057,0.009012450369615765,-0.026700000000000005
1983-11-01,0.01369478111400416,-0.03275148778644957,0.007977769112270537,-0.0062491370623928115,-0.028985733780120083,-0.016819598315146678,0.0286
1983-12-01,-0.02019407170040435,0.014894664044502182,-0.021783893997175,-0.002303974525866698,0.022848356943396056,0.003859340199392109,-0.0104
1984-01-01,-0.0156391689251177,0.012908513359725475,-0.016458365594735368,-0.010997770447214977,0.015573220235268031,-0.009625135510799061,-0.0116
1984-02-01,-0.04106931565020575,0.061840829753429825,-0.03483786141923853,-0.020062104463488436,0.06798274710932006,-0.005685911669738947,-0.040499999999999994
1984-03-01,0.009451249749399721,-0.018715305379979934,0.006672033060225658,0.014031833320262636,-0.017052555282214367,0.013125616731677118,0.0138
1984-04-01,0.0014774055778980254,0.013334790840744973,0.005921064503490925,0.01641964736520597,0.004873560500990398,0.02280760972506488,0.003000000000000001
1984-05-01,-0.032227307899156586,0.05977413645693256,-0.023963259331823795,-0.0460926378106232,0.06466717255095059,-0.04052027738852498,-0.052000000000000005
1984-06-01,0.03900762628858947,-0.01763114424689012,0.04542057090109928,0.02279166938991265,-0.014809623877384747,0.025186283043671025,0.0256
1984-07-01,-0.013352408310165629,0.040457126317778605,-0.005220992907881736,-0.010164956265809405,0.03078937263258204,-0.003977631355777616,-0.019000000000000003
1984-08-01,0.10520543606429728,-0.12766370156626264,0.09846795641370767,0.11286709639593515,-0.11568446792522208,0.11202188493714907,0.111
1984-09-01,-5.7836441849969854e-05,-0.0066393320496702934,-0.0020669869893060484,-0.0011680811866952182,-0.0045236538584277584,-0.002875601700232111,0.0005999999999999998
1984-10-01,0.007457295565400273,-0.014698550251778216,0.005284919159486891,0.0031674944299261753,0.0005588926450025329,0.004285410552404788,0.0016000000000000007
1984-11-01,-0.011663710433581121,0.013277401571453672,-0.011179603092219357,-0.01798470742171894,0.01240809393247627,-0.019657691468491743,-0.0104
1984-12-01,0.02765564834746071,-0.02676305148251957,0.027923427406943056,0.026160601775571952,-0.02220662853786115,0.02734679374688519,0.0248
1985-01-01,0.08115362224867567,-0.08657920181896771,0.07952594837758807,0.07719966687588244,-0.08073281883523893,0.07613972128807549,0.0862
1985-02-01,0.02410576984343328,-0.01548717510983503,0.026691348263512757,0.012777274081626717,-0.020849022878655487,0.010355749442518087,0.018
1985-03-01,0.013939522463966124,-0.0031665241558778475,0.017171421956392607,0.00024350116433228565,-0.002652989443933824,-0.00047934531954817573,-0.0021999999999999997
1985-04-01,0.004166957859415561,0.0008634216804057359,0.005676071721361951,0.004678210944523482,-0.00451668351353429,0.0047266691738202405,-0.0023999999999999994
1985-05-01,0.06946174259946654,-0.05840243368970268,0.0727795352723957,0.057916207365664725,-0.05653549623846998,0.05833042070382315,0.057300000000000004
1985-06-01,0.026883452411738642,-0.02258924508500921,0.02817171460975747,0.007452731624807836,-0.02373342440300004,0.002568523791350175,0.0182
1985-07-01,-0.007015176768181846,0.016970744347199796,-0.004028506494476462,0.003327849780039808,0.022614360864877045,0.011110512973514864,-0.001
1985-08-01,0.004035424952366457,0.0011840246928234894,0.005601259845923441,0.0006451666080550654,0.011742796868824422,0.004361555651118912,-0.004599999999999999
1985-09-01,-0.01260031867331188,0.06103785148772754,0.001930941171012817,-0.014151842177760004,0.051024486483607995,-0.003090048886005607,-0.039
1985-10-01,0.05347464198246598,-0.04284724518511211,0.056662861021672145,0.044781275836804545,-0.05415234968746682,0.04196995368160586,0.0465
1985-11-01,0.07989394498662543,-0.06857451555454948,0.08328977381624822,0.07316593578325858,-0.06644276651718449,0.07518288656308082,0.0707
1985-12-01,0.033056035276482966,-0.03443445388234757,0.032642509694723584,0.04322280719850506,-0.033720498344759375,0.04607349985462877,0.0453
1986-01-01,0.01600859417230822,-0.021987513761887387,0.014214918295434472,-0.005300352565289287,-0.027905779178656474,-0.015262192088473014,0.012100000000000001
1986-02-01,0.07849538784243704,-0.08417254508557645,0.07679224066949522,0.058734340197186416,-0.09248686166373118,0.04860858375722298,0.07669999999999999
1986-03-01,0.05978086892951359,-0.05693566924157111,0.060634428835896335,0.0553865382386098,-0.06206050843666447,0.053384347179193395,0.0551
1986-04-01,-0.0017559977585915477,0.03543484016321599,0.008347654962795785,0.006157912599143953,0.04241124440590486,0.020728659700658597,-0.007600000000000001
1986-05-01,0.07551675277871403,-0.03913956048437489,0.08642991046701577,0.05595755058656383,-0.055688187304469706,0.05603835957119206,0.0512
1986-06-01,0.024156904217913205,-0.010052518439825941,0.028388219951339385,0.013720894071643222,-0.024594896404037742,0.010458693371924867,0.0158
1986-07-01,-0.06318388039711863,0.052344709895551206,-0.06643563154758886,-0.05866060833933901,0.05154201147597409,-0.060796187398348495,-0.0591
1986-08-01,0.04785616787315424,-0.08861110915823542,0.03562968548762989,0.06439520389077118,-0.08067861617196732,0.05951018020641233,0.0653
1986-09-01,-0.09792909918663402,0.06508528934935703,-0.10778224213781713,-0.0803640286959115,0.08621578564718345,-0.07860850161052992,-0.0814
1986-10-01,0.071789727921132,-0.06918555862270295,0.07257097871066072,0.03972172014080777,-0.07678257086101235,0.028603464924746396,0.051
1986-11-01,0.018018599627203473,-0.004207618534564972,0.022161893954995023,0.025680530744291274,-0.011409571929964418,0.029961818388589332,0.0155
1986-12-01,-0.031158168788048595,0.03233887003489623,-0.030803958413994303,-0.023875883351855188,0.026161880130800775,-0.023190084318171513,-0.027699999999999995
1987-01-01,0.1530816053971648,-0.11803059877129271,0.16359690738492644,0.131282824818152,-0.11930357244886859,0.13487660052893702,0.1286
1987-02-01,0.06393161864193365,-0.04871359342117406,0.06849702620816155,0.06688506958189966,-0.02677305861611692,0.07891867287163448,0.048
1987-03-01,0.01889719290668335,-0.013568437848475367,0.020495819424145748,0.030858235856447973,-0.015331271917842292,0.03551632503802968,0.020999999999999998
1987-04-01,-0.015957022472284733,0.02413684650673531,-0.013503075261949563,0.0015382124516635693,0.023925532623729054,0.009177335974281355,-0.016499999999999997
1987-05-01,0.017652470732525904,-0.013823652104714635,0.018801116320869286,0.01502590903197043,-0.0158071199527709,0.01479154575573029,0.0049
1987-06-01,0.051009961099345046,-0.03607949727999144,0.05548910024515113,0.0442138700957378,-0.03734730873099981,0.046273838505159204,0.0439
1987-07-01,0.0585530318133533,-0.056394070098176596,0.05920072032790631,0.04350499292234651,-0.05343726823816436,0.04052531032760116,0.043
1987-08-01,0.03866843202410323,-0.023496281592013807,0.04322007715373006,0.0438386948686522,-0.023267594823785515,0.05001002488211221,0.039900000000000005
1987-09-01,-0.031022587945717717,0.021582387632584757,-0.03385464803965761,-0.04327952456300237,0.03128000311002317,-0.046879380998896124,-0.0213
1987-10-01,-0.23653432134538888,0.24673635885119438,-0.23347371009364726,-0.2059999379936608,0.23323464314956144,-0.19782952644689059,-0.22590000000000002
1987-11-01,-0.0930228188787539,0.06565902055069608,-0.10123195837717124,-0.09734834613685749,0.0650519777013211,-0.10703725666751841,-0.0741
1987-12-01,0.10808206518413499,-0.07671578888425995,0.11749194807409752,0.07418825532980045,-0.06637710778844726,0.0765315995922064,0.0721
1988-01-01,0.037526037662755696,-0.06553397372597829,0.029123656843788922,0.028537932952461084,-0.07726818022113738,0.013918858771858195,0.045
1988-02-01,0.07562966701171371,-0.05271439452309968,0.08250424875829793,0.053164419748827955,-0.033063098703790754,0.059194816062339124,0.05229999999999999
1988-03-01,-0.015438174406431386,0.019728219677007903,-0.01415116082525843,-0.04222350232362643,0.03940364938071685,-0.0430694582064993,-0.018199999999999997
1988-04-01,0.005323357189772651,4.134685732424259e-05,0.006932768403901719,0.02038343052115699,-0.000666063465320902,0.02629864063790782,0.0102
1988-05-01,-0.011447203045946128,-0.007826248169591536,-0.017229238410607427,-0.0015591410969864013,-0.01635319092249854,-0.006932840702831884,0.0024000000000000002
1988-06-01,0.05399679719014283,-0.06264222556880365,0.05140316867654458,0.05338611872427277,-0.05313404334123041,0.05346174133918548,0.052700000000000004
1988-07-01,-0.015558516716118902,0.008499850503867493,-0.017676116579794326,-0.0009486582062308848,0.0037305705550217706,-0.00011408450159361904,-0.0074
1988-08-01,-0.030160155139376664,0.016679398577401357,-0.03420438210796926,-0.038821578970538825,0.025910082607689316,-0.04269502787939368,-0.0272
1988-09-01,0.04744325681798616,-0.0465973624485135,0.04769702512882796,0.03763199537687273,-0.04732791888209273,0.03472321832530673,0.039299999999999995
1988-10-01,0.012322258533677086,-0.015418760557658971,0.011393307926482523,0.030999669860204797,-0.02901750278433008,0.03159431998296722,0.0177
1988-11-01,-0.02170668586481814,0.019689002454561896,-0.022311990887895015,-0.016047863857552826,0.014298704938300863,-0.016572611533328417,-0.017
1988-12-01,0.028206869103518536,-0.018956843507000987,0.030981876782473803,0.02238816928727675,-0.011208740252460528,0.02574199799772162,0.0211
1989-01-01,0.07403616158291698,-0.06843613148899749,0.07571617061109284,0.07461497325465272,-0.07277154053912596,0.07516800306931075,0.06609999999999999
1989-02-01,-0.025980043469822592,0.012439211358955938,-0.030042293103082585,-0.03258815128595675,0.02479387785501228,-0.03492643331524009,-0.0162
1989-03-01,0.009062802392387917,-0.018195163632620765,0.006323094020318064,-0.00409315589241949,-0.01768531960005009,-0.010626698540160365,0.022400000000000003
1989-04-01,0.06216620591469109,-0.04723116546403617,0.06664671804988757,0.052668696931112834,-0.05058496840432532,0.0532938154891491,0.050199999999999995
1989-05-01,0.038617346007753205,-0.04239128657302234,0.03748516383817247,0.029464054150471444,-0.04361927770694945,0.025217487083528042,0.0407
1989-06-01,-0.014329029506998924,-0.01218355636956403,-0.02228280526996781,-0.008288876354564944,-0.0056315061722526,-0.012464991112610208,-0.0062000000000000015
1989-07-01,0.09600923838326708,-0.08004298036452383,0.10079911578889006,0.10379133691336452,-0.08365724331343972,0.10983156499334196,0.07880000000000001
1989-08-01,0.02631478156058156,-0.019848088691225087,0.0282547894213885,0.02041252241382153,-0.0216863450545424,0.02003037562160527,0.0217
1989-09-01,-0.004745767129255303,0.01291298213386044,-0.002295602627873763,0.0024522681446530327,0.006868762573015193,0.0052485773599535,-0.0010999999999999994
1989-10-01,-0.02703016228508204,0.05188218547962606,-0.01957455532671884,-0.01419564688257012,0.03261837625677274,-0.008668828070309335,-0.029699999999999997
1989-11-01,0.016764008659840922,-0.0076365262144151135,0.019502253393468665,0.01324671230467809,-0.02316014422144701,0.010272682729647415,0.0173
1989-12-01,0.01598347142135026,-0.006864891512338648,0.018719045394053745,0.012592009244404926,-0.018561400272825927,0.010801191935878628,0.0179
1990-01-01,-0.070172509921249,0.07913943842984736,-0.06748243136866951,-0.06321975301105252,0.06325818250655305,-0.06320822416240238,-0.0723
1990-02-01,0.011990055076679901,-0.01858258349238895,0.010012296551967188,0.009662694727917415,-0.016035664805911076,0.007750803704519317,0.0168
1990-03-01,0.032666118529456806,-0.00814249542492785,0.040023205460815496,0.032089146644998914,-0.011009768027700473,0.03841296023018845,0.0247
1990-04-01,-0.025652831069310197,0.047498949395958334,-0.01909899557131576,-0.005974553925880244,0.031528296465611866,0.0016915688360392422,-0.026699999999999998
1990-05-01,0.1079142701738563,-0.08588539553594958,0.11452293256522832,0.1067956323855048,-0.0856207251158786,0.11314810456639265,0.09119999999999999
1990-06-01,0.004729735416428109,0.015613810040425355,0.010832799053484148,0.000367581865708384,0.01256907471141543,0.004248578838845528,-0.0046
1990-07-01,-0.004874689534190111,0.03202764303656295,0.00327119651652174,-0.0007590942237141753,0.003674495364418935,0.0001155261184972525,-0.012199999999999999
1990-08-01,-0.10624938119279663,0.10369837022813748,-0.10701468448219438,-0.09068437161022178,0.09593212584017033,-0.08911004534123722,-0.0947
1990-09-01,-0.06462806698768155,0.08117964172118303,-0.05966259456763111,-0.044988927139475866,0.07041390901224803,-0.037361432577644224,-0.0551
1990-10-01,-0.01688477474846877,0.026231523165479304,-0.014080750223365614,0.019271855609569843,0.012087659690404904,0.02867971019956227,-0.012299999999999998
1990-11-01,0.10667013984394112,-0.08817603638530463,0.11221837088153207,0.07218733376238669,-0.06090090894935709,0.07557326120629557,0.0692
1990-12-01,0.046323721123674964,-0.029181552491602057,0.05146637171329684,0.034574256610332706,-0.02033533151325332,0.03884593413945653,0.0308
1991-01-01,0.06990159947657958,-0.06648468181258067,0.07092667477577924,0.0516323209756288,-0.058825900802152734,0.04947424702767163,0.05210000000000001
1991-02-01,0.10019480949032562,-0.06533856110763736,0.11065168400513212,0.08499909637279607,-0.07799723087784789,0.08709965602128053,0.0769
1991-03-01,0.032004493610895794,-0.024546014743366387,0.03424203727115462,0.037890401293063744,-0.0228954819680426,0.042388877090570085,0.0311
1991-04-01,0.003814784496789798,-0.010892262738052523,0.0016915410244109806,-0.006591568134470971,-0.004896792246039467,-0.010038076248624104,0.0024000000000000002
1991-05-01,0.046099258345702304,-0.06184889752650633,0.0413743665914611,0.045329645650739776,-0.05965512033032577,0.041032003246863985,0.0413
1991-06-01,-0.04851566082845461,0.05774317265751612,-0.04574740727973617,-0.04328681197255445,0.053818563920816076,-0.04012728638807596,-0.045200000000000004
1991-07-01,0.04387564385076985,-0.05657677998300642,0.04006530301109888,0.057316275900453593,-0.03891700250451683,0.06283605791923463,0.0473
1991-08-01,0.021696292822244435,-0.017940106264752696,0.022823148789491956,0.031993607781574146,-0.02032996353355118,0.035492701055981034,0.0278
